entity_name,property_name,tenant_name,ledger_type,ledger_group,ledger_category,ledger_code,ledger_description,month,quarter,year,profit
PropCo,Building 120,Tenant 7,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M01,2024-Q1,2024,1273.13
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 140,Tenant 18,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M08,2024-Q3,2024,-0.0
PropCo,Building 17,Tenant 5,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M06,2024-Q2,2024,-144.16
PropCo,Building 140,Tenant 2,revenue,rental_income,proceeds_parking_untaxed,8005,Opbrengst Parkeren onbelast Proceeds Parking untaxed,2024-M02,2024-Q1,2024,187.45
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M04,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 120,Tenant 7,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M08,2024-Q3,2024,1298.32
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M09,2024-Q3,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M08,2024-Q3,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M04,2024-Q2,2024,-0.0
PropCo,Building 140,Tenant 2,revenue,rental_income,proceeds_rent_untaxed,8002,Opbrengst Huren onbelast | Proceeds Rent untaxed,2024-M06,2024-Q2,2024,12495.09
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M07,2024-Q3,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 5,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M01,2024-Q1,2024,727.17
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M09,2024-Q3,2024,-0.0
PropCo,Building 140,Tenant 18,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-18830.51
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M02,2024-Q1,2024,10143.76
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M08,2024-Q3,2024,-0.0
PropCo,Building 160,Tenant 13,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 160,Tenant 13,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M03,2024-Q1,2024,2029.65
PropCo,Building 120,Tenant 7,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M08,2024-Q3,2024,418.66
PropCo,Building 120,Tenant 7,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M05,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 160,Tenant 13,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-48529.53
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M02,2024-Q1,2024,-0.0
PropCo,Building 17,Tenant 4,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M06,2024-Q2,2024,-434.42
PropCo,Building 17,Tenant 4,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M03,2024-Q1,2024,2798.08
PropCo,Building 140,Tenant 1,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M03,2024-Q1,2024,4065.56
PropCo,Building 120,Tenant 7,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M04,2024-Q2,2024,397.3
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M09,2024-Q3,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M09,2024-Q3,2024,-0.0
PropCo,Building 120,Tenant 7,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M01,2024-Q1,2024,51021.27
PropCo,Building 17,Tenant 4,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M05,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 4,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M04,2024-Q2,2024,-0.0
PropCo,Building 120,Tenant 7,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M05,2024-Q2,2024,6137.32
PropCo,Building 140,Tenant 2,revenue,sales_discounts,rent_discount_untaxed,8003,Huurkorting onbelast Rent discount untaxed,2024-M06,2024-Q2,2024,698.88
PropCo,Building 140,Tenant 18,revenue,sales_discounts,rent_discount_taxed,8001,Huurkorting belast Rent discount taxed,2024-M08,2024-Q3,2024,-638.23
PropCo,Building 140,Tenant 18,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M06,2024-Q2,2024,1189.07
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M03,2024-Q1,2024,-0.0
PropCo,Building 17,Tenant 4,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M06,2024-Q2,2024,-439.62
PropCo,Building 120,Tenant 7,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M06,2024-Q2,2024,-18016.0
PropCo,Building 160,Tenant 13,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M09,2024-Q3,2024,-0.0
PropCo,Building 17,Tenant 6,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-496.5
PropCo,Building 17,Tenant 12,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M06,2024-Q2,2024,-881.57
PropCo,Building 120,Tenant 7,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M07,2024-Q3,2024,418.66
PropCo,Building 17,Tenant 6,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,496.5
PropCo,Building 17,Tenant 12,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M08,2024-Q3,2024,443.15
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M01,2024-Q1,2024,-0.0
PropCo,Building 120,Tenant 7,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,3737.24
PropCo,Building 120,Tenant 7,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 6,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,496.5
PropCo,Building 17,Tenant 12,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M07,2024-Q3,2024,443.15
PropCo,Building 140,Tenant 2,revenue,rental_income,proceeds_parking_untaxed,8005,Opbrengst Parkeren onbelast Proceeds Parking untaxed,2024-M07,2024-Q3,2024,198.2
PropCo,Building 17,Tenant 6,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M01,2024-Q1,2024,496.5
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 4,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M08,2024-Q3,2024,2800.88
PropCo,Building 120,Tenant 7,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M04,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 4,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M07,2024-Q3,2024,148.13
PropCo,Building 160,Tenant 11,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M06,2024-Q2,2024,5043.39
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M05,2024-Q2,2024,-0.0
PropCo,Building 160,Tenant 11,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M03,2024-Q1,2024,1718.08
PropCo,Building 140,Tenant 1,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M06,2024-Q2,2024,1125.0
PropCo,Building 140,Tenant 2,revenue,rental_income,proceeds_rent_untaxed,8002,Opbrengst Huren onbelast | Proceeds Rent untaxed,2024-M06,2024-Q2,2024,-8375.83
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M08,2024-Q3,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M03,2024-Q1,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M01,2024-Q1,2024,-0.0
PropCo,Building 140,Tenant 18,revenue,sales_discounts,rent_discount_taxed,8001,Huurkorting belast Rent discount taxed,2024-M07,2024-Q3,2024,-638.23
PropCo,Building 140,Tenant 18,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M02,2024-Q1,2024,6000.93
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 4,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M02,2024-Q1,2024,-0.0
PropCo,Building 120,Tenant 7,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,1232.06
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 160,Tenant 11,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M01,2024-Q1,2024,-0.0
PropCo,Building 160,Tenant 13,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M02,2024-Q1,2024,-0.0
PropCo,Building 160,Tenant 11,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M06,2024-Q2,2024,-1315.14
PropCo,Building 17,Tenant 4,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-8213.72
PropCo,Building 160,Tenant 11,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M04,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 5,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,727.17
PropCo,Building 160,Tenant 13,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M07,2024-Q3,2024,16352.34
PropCo,Building 160,Tenant 13,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 140,Tenant 18,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M06,2024-Q2,2024,-1189.07
PropCo,Building 120,Tenant 7,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M01,2024-Q1,2024,-0.0
PropCo,Building 17,Tenant 5,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-2177.25
PropCo,Building 17,Tenant 5,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M09,2024-Q3,2024,709.97
PropCo,Building 120,Tenant 7,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M06,2024-Q2,2024,5760.78
PropCo,Building 17,Tenant 4,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 140,Tenant 18,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,18830.51
PropCo,Building 140,Tenant 1,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M05,2024-Q2,2024,383.24
PropCo,Building 160,Tenant 11,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M06,2024-Q2,2024,5043.39
PropCo,Building 140,Tenant 2,revenue,rental_income,vat_compensation,8008,BTW-compensatie VAT compensation,2024-M06,2024-Q2,2024,625.56
PropCo,Building 160,Tenant 13,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M05,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M03,2024-Q1,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 4,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M03,2024-Q1,2024,147.99
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M02,2024-Q1,2024,-0.0
PropCo,Building 140,Tenant 2,revenue,rental_income,vat_compensation,8008,BTW-compensatie VAT compensation,2024-M05,2024-Q2,2024,213.1
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M05,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 4,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M09,2024-Q3,2024,2710.52
PropCo,Building 160,Tenant 13,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M09,2024-Q3,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M07,2024-Q3,2024,10725.47
PropCo,Building 17,Tenant 5,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M08,2024-Q3,2024,73.67
PropCo,Building 140,Tenant 2,revenue,rental_income,proceeds_parking_untaxed,8005,Opbrengst Parkeren onbelast Proceeds Parking untaxed,2024-M01,2024-Q1,2024,200.38
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 140,Tenant 18,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M09,2024-Q3,2024,6140.39
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M03,2024-Q1,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M04,2024-Q2,2024,-0.0
PropCo,Building 120,Tenant 7,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,2582.83
PropCo,Building 160,Tenant 13,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M02,2024-Q1,2024,-0.0
PropCo,Building 17,Tenant 4,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M06,2024-Q2,2024,439.62
PropCo,Building 120,Tenant 7,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M05,2024-Q2,2024,52602.93
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 140,Tenant 1,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-11934.38
PropCo,Building 140,Tenant 18,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M03,2024-Q1,2024,6414.79
PropCo,Building 160,Tenant 11,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M06,2024-Q2,2024,5043.39
PropCo,Building 17,Tenant 4,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M04,2024-Q2,2024,-0.0
PropCo,Building 140,Tenant 1,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M09,2024-Q3,2024,3891.64
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 4,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,8312.28
PropCo,Building 17,Tenant 4,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M09,2024-Q3,2024,143.36
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 140,Tenant 18,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M01,2024-Q1,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M04,2024-Q2,2024,-0.0
PropCo,Building 140,Tenant 18,revenue,sales_discounts,rent_discount_taxed,8001,Huurkorting belast Rent discount taxed,2024-M06,2024-Q2,2024,1894.09
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M05,2024-Q2,2024,-0.0
PropCo,Building 140,Tenant 18,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M04,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M07,2024-Q3,2024,-0.0
PropCo,Building 120,Tenant 7,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M09,2024-Q3,2024,1256.44
PropCo,Building 140,Tenant 2,revenue,sales_discounts,rent_discount_untaxed,8003,Huurkorting onbelast Rent discount untaxed,2024-M07,2024-Q3,2024,-351.31
PropCo,Building 17,Tenant 4,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M04,2024-Q2,2024,144.93
PropCo,Building 140,Tenant 2,revenue,rental_income,vat_compensation,8008,BTW-compensatie VAT compensation,2024-M06,2024-Q2,2024,-625.56
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M03,2024-Q1,2024,-0.0
PropCo,Building 160,Tenant 11,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M05,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M01,2024-Q1,2024,448.01
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M04,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 140,Tenant 1,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M08,2024-Q3,2024,379.08
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M09,2024-Q3,2024,-0.0
PropCo,Building 17,Tenant 4,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M04,2024-Q2,2024,-0.0
PropCo,Building 160,Tenant 13,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 17,Tenant 4,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 120,Tenant 7,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M03,2024-Q1,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
PropCo,Building 160,Tenant 11,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M04,2024-Q2,2024,1662.66
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M01,2024-Q1,2024,-0.0
PropCo,Building 17,Tenant 12,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M09,2024-Q3,2024,-0.0
PropCo,Building 160,Tenant 11,revenue,rental_income,proceeds_parking_taxed,8004,Opbrengst Parkeren belast Proceeds Parking Tax,2024-M01,2024-Q1,2024,1718.08
PropCo,Building 17,Tenant 5,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M07,2024-Q3,2024,733.64
PropCo,Building 120,Tenant 7,revenue,rental_income,revenue_rent_taxed,8000,Opbrengst Huren belast Revenue Rent taxed,2024-M06,2024-Q2,2024,-0.0
